"FindDbtNum","cidutAccount","cidutCntrPrtNum","cidutCntrPrtName","cidutCntrPrtITN","cidutCnName","cidutCnDate","cidutCnInv","cidutCnInvName","cidutFormtnDate","cidutMatrtyDate","cidutDebt","cidutDebtOverdue","cidutDoc","cidutLink","cidutSheet","cidutSheetNum","cidutUnloadKey","cidutCnDateNull","cidutCnNameNull","cidutCnInvNull","cidutCnInvNameNull"
"419","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","143839",,"23.08.2024","31.12.2024","128037980,89","0",,,"133","419","26","20.10.2023","28/0247/23","143839","NullИлиПусто"
"420","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/1057/24","18.06.2024","153407",,"14.11.2024","15.01.2025","40166666,67","0",,,"133","420","26","18.06.2024","25/201/1057/24","153407","NullИлиПусто"
"421","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/1062/24","19.06.2024","153408",,"14.11.2024","30.06.2025","56667381,87","0",,,"133","421","26","19.06.2024","25/201/1062/24","153408","NullИлиПусто"
"422","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","0654/19","28.06.2019","157565",,"19.12.2023","31.12.2024","2833333333,33","0",,,"133","422","26","28.06.2019","0654/19","157565","NullИлиПусто"
"423","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0238/23","23.10.2023","164669",,"26.08.2024","31.12.2024","13014455,52","0",,,"133","423","26","23.10.2023","27/0238/23","164669","NullИлиПусто"
"424","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","164670",,"26.08.2024","31.12.2024","17432064,25","0",,,"133","424","26","23.10.2023","27/0239/23","164670","NullИлиПусто"
"425","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/1099/24","10.06.2024","164676",,"26.08.2024","31.12.2024","37500000","0",,,"133","425","26","10.06.2024","25/201/1099/24","164676","NullИлиПусто"
"426","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","164679",,"26.08.2024","31.12.2025","2788628685,77","0",,,"133","426","26","20.10.2023","28/0247/23","164679","NullИлиПусто"
"427","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","164680",,"26.08.2024","31.12.2024","494555825,42","0",,,"133","427","26","20.10.2023","28/0247/23","164680","NullИлиПусто"
"428","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","0654/19","28.06.2019","166136",,"29.12.2023","31.12.2024","510000000","0",,,"133","428","26","28.06.2019","0654/19","166136","NullИлиПусто"
"429","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0256/23","04.12.2023","169788",,"15.11.2024","31.12.2025","20268760","0",,,"133","429","26","04.12.2023","28/0256/23","169788","NullИлиПусто"
"430","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0256/23","04.12.2023","169789",,"15.11.2024","31.12.2025","25051409,32","0",,,"133","430","26","04.12.2023","28/0256/23","169789","NullИлиПусто"
"431","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0238/23","23.10.2023","182633",,"27.08.2024","31.12.2024","108801056,12","0",,,"133","431","26","23.10.2023","27/0238/23","182633","NullИлиПусто"
"432","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0238/23","23.10.2023","182634",,"27.08.2024","31.12.2024","240107407,87","0",,,"133","432","26","23.10.2023","27/0238/23","182634","NullИлиПусто"
"433","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","182635",,"27.08.2024","31.12.2024","130034587,43","0",,,"133","433","26","23.10.2023","27/0239/23","182635","NullИлиПусто"
"434","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0334/22","26.01.2023","182636",,"27.08.2024","31.12.2025","15977784,52","0",,,"133","434","26","26.01.2023","34/0334/22","182636","NullИлиПусто"
"435","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0394/23","04.12.2023","182639",,"27.08.2024","31.12.2025","13105796,28","0",,,"133","435","26","04.12.2023","28/0394/23","182639","NullИлиПусто"
"436","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0002/24","13.03.2024","182640",,"27.08.2024","31.12.2025","98710094,1","0",,,"133","436","26","13.03.2024","28/0002/24","182640","NullИлиПусто"
"437","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","182641",,"27.08.2024","31.12.2024","568684289,47","0",,,"133","437","26","20.10.2023","28/0247/23","182641","NullИлиПусто"
"438","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0018/22","30.03.2022","182982",,"28.02.2024","31.12.2024","39950624,63","0",,,"133","438","26","30.03.2022","27/0018/22","182982","NullИлиПусто"
"439","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","2581/21","16.07.2021","19326",,"14.08.2024","31.12.2024","97509037,52","0",,,"133","439","26","16.07.2021","2581/21","19326","NullИлиПусто"
"440","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0238/23","23.10.2023","19327",,"14.08.2024","31.12.2024","10993387,25","0",,,"133","440","26","23.10.2023","27/0238/23","19327","NullИлиПусто"
"441","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/1057/24","18.06.2024","19331",,"14.08.2024","15.01.2025","82292129,82","0",,,"133","441","26","18.06.2024","25/201/1057/24","19331","NullИлиПусто"
"442","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1838-19","10.02.2020","19332",,"14.08.2024","31.12.2024","401999362,49","0",,,"133","442","26","10.02.2020","1838-19","19332","NullИлиПусто"
"443","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0334/22","26.01.2023","19333",,"14.08.2024","31.12.2025","16666666,67","0",,,"133","443","26","26.01.2023","34/0334/22","19333","NullИлиПусто"
"444","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0334/22","26.01.2023","19334",,"14.08.2024","31.12.2024","3800000","0",,,"133","444","26","26.01.2023","34/0334/22","19334","NullИлиПусто"
"445","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0334/22","26.01.2023","19335",,"14.08.2024","31.12.2025","19533333,33","0",,,"133","445","26","26.01.2023","34/0334/22","19335","NullИлиПусто"
"446","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0160/23","25.06.2024","193770",,"18.11.2024","30.09.2025","16208204,5","0",,,"133","446","26","25.06.2024","34/0160/23","193770","NullИлиПусто"
"447","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0018/22","30.03.2022","195485",,"29.02.2024","31.12.2024","26142543,33","0",,,"133","447","26","30.03.2022","27/0018/22","195485","NullИлиПусто"
"448","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1-306-12","03.09.2012","197348",,"09.08.2023","30.10.2024","2629,51","2629,51",,,"133","448","26","03.09.2012","1-306-12","197348","NullИлиПусто"
"449","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","199717",,"28.08.2024","31.12.2025","4884403,84","0",,,"133","449","26","23.10.2023","27/0239/23","199717","NullИлиПусто"
"450","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0255/23","19.07.2024","199719",,"28.08.2024","31.12.2024","735879","0",,,"133","450","26","19.07.2024","34/0255/23","199719","NullИлиПусто"
"451","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0160/23","25.06.2024","199720",,"28.08.2024","31.12.2024","30452029,2","0",,,"133","451","26","25.06.2024","34/0160/23","199720","NullИлиПусто"
"452","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","199722",,"28.08.2024","31.12.2025","48499248,28","0",,,"133","452","26","04.04.2024","28/0039/24","199722","NullИлиПусто"
"453","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0334/22","26.01.2023","199723",,"28.08.2024","31.12.2025","6583333,33","0",,,"133","453","26","26.01.2023","34/0334/22","199723","NullИлиПусто"
"454","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0394/23","04.12.2023","199726",,"28.08.2024","31.12.2025","100259998,4","0",,,"133","454","26","04.12.2023","28/0394/23","199726","NullИлиПусто"
"455","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0002/24","13.03.2024","199727",,"28.08.2024","31.12.2025","7566154,31","0",,,"133","455","26","13.03.2024","28/0002/24","199727","NullИлиПусто"
"456","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","199729",,"28.08.2024","31.12.2024","219555026,42","0",,,"133","456","26","20.10.2023","28/0247/23","199729","NullИлиПусто"
"457","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","199730",,"28.08.2024","31.12.2025","52504835,68","0",,,"133","457","26","04.04.2024","28/0039/24","199730","NullИлиПусто"
"458","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0092/24","11.04.2024","199731",,"28.08.2024","31.12.2024","62437049,31","0",,,"133","458","26","11.04.2024","28/0092/24","199731","NullИлиПусто"
"459","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1838-19","10.02.2020","207672",,"07.06.2024","31.12.2024","58478330,61","0",,,"133","459","26","10.02.2020","1838-19","207672","NullИлиПусто"
"460","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0394/23","04.12.2023","208977",,"19.11.2024","31.12.2025","96546716,26","0",,,"133","460","26","04.12.2023","28/0394/23","208977","NullИлиПусто"
"461","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1838-19","10.02.2020","208978",,"19.11.2024","31.12.2024","184427960,36","0",,,"133","461","26","10.02.2020","1838-19","208978","NullИлиПусто"
"462","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0309/22","10.11.2022","214302",,"22.11.2023","31.12.2024","10948765,25","0",,,"133","462","26","10.11.2022","27/0309/22","214302","NullИлиПусто"
"463","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0238/23","23.10.2023","216011",,"29.08.2024","31.12.2025","106666666,67","0",,,"133","463","26","23.10.2023","27/0238/23","216011","NullИлиПусто"
"464","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","216012",,"29.08.2024","31.12.2025","10589247,92","0",,,"133","464","26","23.10.2023","27/0239/23","216012","NullИлиПусто"
"465","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0239/24","20.06.2024","216014",,"29.08.2024","31.12.2025","916627,64","0",,,"133","465","26","20.06.2024","28/0239/24","216014","NullИлиПусто"
"466","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1210","03.09.2020","216020",,"29.08.2024","31.12.2024","515588895,11","0",,,"133","466","26","03.09.2020","1210","216020","NullИлиПусто"
"467","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0394/23","04.12.2023","216021",,"29.08.2024","31.12.2025","6662335,94","0",,,"133","467","26","04.12.2023","28/0394/23","216021","NullИлиПусто"
"468","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/1099/24","10.06.2024","216024",,"29.08.2024","31.12.2024","58333333,33","0",,,"133","468","26","10.06.2024","25/201/1099/24","216024","NullИлиПусто"
"469","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","216025",,"29.08.2024","31.12.2024","137731239,58","0",,,"133","469","26","20.10.2023","28/0247/23","216025","NullИлиПусто"
"470","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0064/24","15.04.2024","216026",,"29.08.2024","31.12.2025","175974577,78","0",,,"133","470","26","15.04.2024","28/0064/24","216026","NullИлиПусто"
"471","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0396/23","04.12.2023","216028",,"29.08.2024","31.12.2024","55949583,33","0",,,"133","471","26","04.12.2023","28/0396/23","216028","NullИлиПусто"
"472","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0394/23","04.12.2023","216029",,"29.08.2024","31.12.2025","90526140,05","0",,,"133","472","26","04.12.2023","28/0394/23","216029","NullИлиПусто"
"473","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0256/23","04.12.2023","225039",,"20.11.2024","31.12.2025","71851290,67","0",,,"133","473","26","04.12.2023","28/0256/23","225039","NullИлиПусто"
"474","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0256/23","04.12.2023","225040",,"20.11.2024","31.12.2024","20470113,09","0",,,"133","474","26","04.12.2023","28/0256/23","225040","NullИлиПусто"
"475","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0157/24","04.06.2024","225042",,"20.11.2024","31.12.2025","119008333,33","0",,,"133","475","26","04.06.2024","28/0157/24","225042","NullИлиПусто"
"476","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0157/24","04.06.2024","225043",,"20.11.2024","31.12.2025","6429436,32","0",,,"133","476","26","04.06.2024","28/0157/24","225043","NullИлиПусто"
"477","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0239/24","20.06.2024","225044",,"20.11.2024","31.12.2025","108071402,34","0",,,"133","477","26","20.06.2024","28/0239/24","225044","NullИлиПусто"
"478","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1684/19","13.09.2019","225917",,"10.06.2024","31.12.2025","1146199753,16","0",,,"133","478","26","13.09.2019","1684/19","225917","NullИлиПусто"
"479","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1838-19","10.02.2020","225918",,"10.06.2024","31.12.2024","233965320,4","0",,,"133","479","26","10.02.2020","1838-19","225918","NullИлиПусто"
"480","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0309/22","10.11.2022","226479",,"23.11.2023","31.12.2024","53083692,52","0",,,"133","480","26","10.11.2022","27/0309/22","226479","NullИлиПусто"
"481","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","231388",,"30.08.2024","31.12.2025","8590615,07","0",,,"133","481","26","23.10.2023","27/0239/23","231388","NullИлиПусто"
"482","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/1057/24","18.06.2024","231390",,"30.08.2024","15.01.2025","38124536,84","0",,,"133","482","26","18.06.2024","25/201/1057/24","231390","NullИлиПусто"
"483","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/1062/24","19.06.2024","231391",,"30.08.2024","30.06.2025","4266666,67","0",,,"133","483","26","19.06.2024","25/201/1062/24","231391","NullИлиПусто"
"484","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0160/23","25.06.2024","231392",,"30.08.2024","31.12.2024","14419350,49","0",,,"133","484","26","25.06.2024","34/0160/23","231392","NullИлиПусто"
"485","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0239/24","20.06.2024","231393",,"30.08.2024","31.12.2024","37147156,62","0",,,"133","485","26","20.06.2024","28/0239/24","231393","NullИлиПусто"
"486","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0334/22","26.01.2023","231394",,"30.08.2024","31.12.2025","36107779,41","0",,,"133","486","26","26.01.2023","34/0334/22","231394","NullИлиПусто"
"487","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/0180/24","17.04.2024","231399",,"30.08.2024","31.12.2024","40440440,57","0",,,"133","487","26","17.04.2024","25/201/0180/24","231399","NullИлиПусто"
"488","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1210","03.09.2020","231401",,"30.08.2024","31.12.2024","7129385,07","0",,,"133","488","26","03.09.2020","1210","231401","NullИлиПусто"
"489","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0002/24","13.03.2024","231404",,"30.08.2024","31.12.2025","9033040,73","0",,,"133","489","26","13.03.2024","28/0002/24","231404","NullИлиПусто"
"490","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","231405",,"30.08.2024","31.12.2024","471355950,97","0",,,"133","490","26","20.10.2023","28/0247/23","231405","NullИлиПусто"
"491","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","231406",,"30.08.2024","31.12.2024","42213163,24","0",,,"133","491","26","04.04.2024","28/0039/24","231406","NullИлиПусто"
"492","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0092/24","11.04.2024","231407",,"30.08.2024","31.12.2024","10495984,12","0",,,"133","492","26","11.04.2024","28/0092/24","231407","NullИлиПусто"
"493","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0092/24","11.04.2024","231408",,"30.08.2024","31.12.2025","41193403,51","0",,,"133","493","26","11.04.2024","28/0092/24","231408","NullИлиПусто"
"494","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0394/23","04.12.2023","231410",,"30.08.2024","31.12.2025","136710574,4","0",,,"133","494","26","04.12.2023","28/0394/23","231410","NullИлиПусто"
